p  x y rho rhoE rhoVel0 rhoVel1 s_rho s_rhoE s_rhoVel0 s_rhoVel1 H2 H O O2 OH H2O HO2 H2O2 C CH CH2 CH2(S) CH3 CH4 CO CO2 HCO CH2O CH2OH CH3O CH3OH C2H C2H2 C2H3 C2H4 C2H5 C2H6 HCCO CH2CO HCCOH N NH NH2 NH3 NNH NO NO2 N2O HNO CN HCN H2CN HCNN HCNO HOCN HNCO NCO AR C3H7 C3H8 CH2CHO CH3CHO N2 s_H2 s_H s_O s_O2 s_OH s_H2O s_HO2 s_H2O2 s_C s_CH s_CH2 s_CH2(S) s_CH3 s_CH4 s_CO s_CO2 s_HCO s_CH2O s_CH2OH s_CH3O s_CH3OH s_C2H s_C2H2 s_C2H3 s_C2H4 s_C2H5 s_C2H6 s_HCCO s_CH2CO s_HCCOH s_N s_NH s_NH2 s_NH3 s_NNH s_NO s_NO2 s_N2O s_HNO s_CN s_HCN s_H2CN s_HCNN s_HCNO s_HOCN s_HNCO s_NCO s_AR s_C3H7 s_C3H8 s_CH2CHO s_CH3CHO s_N2
660 105.792 -51.2219 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 105.113572766391 -47.2837248878084 0.2348736465240582 214687.0666500398 1.623248200707031e-11 0.0006610790863291502 0.1292411999928188 67029.83830770734 0.0004647799656124587 0.2287736594643093 2.406995098045106e-10 1.935271275655263e-18 4.859822459393146e-11 0.05381393069606525 1.017616828866295e-12 8.989157967469742e-18 2.837138570998489e-14 4.928084475437898e-23 -1.571563612668197e-34 4.162435220590513e-27 1.064929962761943e-22 1.33801550683058e-24 1.913180868299779e-16 0.0001063304137881729 0.0004322356539827356 2.067443030722644e-08 1.089677746021687e-18 1.040101298153534e-13 2.203733796727246e-27 9.681579610281103e-20 3.251604122736817e-21 5.21037086426944e-25 6.274607505752173e-07 2.968241973325121e-22 6.27460867363583e-07 -4.010775182464557e-20 2.016950052178953e-05 6.784447367187567e-22 1.549252780033542e-10 1.685607935922101e-21 1.166227560230656e-19 3.461444593438371e-24 6.599933718067633e-32 1.269865012117161e-34 1.021898720572682e-22 5.643550059186915e-15 7.390518923680995e-18 6.030272909672099e-11 6.205553535010896e-24 8.761823623571901e-34 2.994452229475652e-23 1.116851499439054e-31 2.23109446429563e-29 4.965909033228004e-30 1.048546358780549e-30 2.570268661952154e-30 4.848198054275005e-25 3.535182871381034e-38 -1.045554544211289e-23 1.945243662130663e-05 1.316084120005907e-21 3.432568841540014e-21 0.1804802517213492 5.417085310256282e-08 4.355443037261154e-16 1.093732007402838e-08 -0.0002688883617608641 2.290207159916043e-10 2.023063431260499e-15 6.385148991898603e-12 1.109094703249574e-20 -3.536896909585162e-32 9.36780787666428e-25 2.39668818000507e-20 3.011283428973956e-22 4.30572726246612e-14 0.02393029063636517 0.09727719901299528 4.652903232172585e-06 2.452384537233237e-16 2.340809794510741e-11 4.959633897316176e-25 2.178897038039562e-17 7.317928350388958e-19 1.172624933115748e-22 0.0001412137655562001 6.680204991514788e-20 0.000141213791840116 -9.02648794628062e-18 0.004539265787475271 1.526880206341287e-19 3.486685321215535e-08 3.793560850680294e-19 2.624664682494643e-17 7.790186803786457e-22 1.485354304813955e-29 2.857905909568007e-32 2.299843811714138e-20 1.270114600511334e-12 1.663280362505787e-15 1.35714885327125e-08 1.396596708503489e-21 1.971900496101982e-31 6.739192730933829e-21 2.513540684715084e-29 5.021210617397987e-27 1.117607344993524e-27 2.359815905005952e-28 5.784542398769913e-28 1.091115789521865e-22 7.956136937433352e-36 -2.353082648900894e-21 0.00437788630128625 2.961925539337553e-19 7.725200207734054e-19 -0.0009017476507922602
54 110.1570408060217 -44.51291489778433 0.2342941825278826 214382.2190707001 -2.639345981011845e-14 8.902426320729002e-12 0.001175079950644834 1581.189849021645 -0.0002526015267399304 0.08959415932995553 3.354094360586701e-25 -6.855188181334568e-31 4.77342189534483e-11 0.05381393069831655 -8.912008163072078e-26 1.839491166620698e-29 -6.757941979995517e-28 -1.061840850647468e-34 1.750668406162516e-34 2.125693866602425e-35 2.475735310635491e-33 1.556913739528171e-34 1.804957846472301e-30 1.481750842098421e-19 6.023352305780544e-19 2.881075897789241e-23 -4.374913051471641e-33 1.964368855080627e-28 9.326988536647026e-35 1.36969539259408e-33 7.440920140868712e-31 4.963986382632821e-34 8.743881063619196e-22 9.592428341248765e-34 8.743882084395785e-22 4.610288412153863e-33 2.810689199023075e-20 7.338259317858993e-37 2.159067092181316e-25 -1.175300999208928e-36 1.145493121229656e-19 -4.542746616998924e-33 -3.242599441099785e-33 -2.834055880602694e-34 1.70994374102555e-33 5.51600459723247e-15 7.205958622449904e-18 6.028875614247469e-11 -1.341427308776018e-32 4.659491952087483e-35 9.611476396315147e-31 7.207534723747973e-35 -1.169056632397668e-32 -3.35925114987716e-38 -1.164742803390211e-38 4.419051680304175e-35 3.127643639012118e-31 -1.174594361847262e-37 9.222178419014171e-35 2.710763880069036e-20 1.417286405736343e-33 -4.237617391816115e-32 0.1804802517215376 1.195608459942815e-12 9.612918605300262e-21 1.074335207665567e-08 0.0002692218107057405 5.054730782808973e-15 4.421753410812678e-20 1.409269877097883e-16 2.423751119637153e-25 3.94002534994743e-32 2.068013138899189e-29 5.288726215833153e-25 6.644801270569394e-27 9.503122700240144e-19 5.281670177792712e-07 2.147011454283715e-06 1.026945331125546e-10 5.412670979647357e-21 5.166414870643898e-16 1.085940484972059e-29 4.809019392278367e-22 1.599234168454064e-23 2.584576583894317e-27 3.116738302787631e-09 1.474022588276137e-24 3.116738882901677e-09 -1.992242076457788e-22 1.001864336003923e-07 3.369389524431507e-24 7.695486093165684e-13 8.290229649103456e-24 2.578116168011127e-17 1.719274824796299e-26 -7.294612453181531e-31 -6.378435627918004e-32 5.076000698670799e-25 1.241465526731516e-12 1.621816942068897e-15 1.356894676007909e-08 3.08213543617036e-26 1.049100078990099e-32 1.489573881435328e-25 1.677598923437424e-32 -2.520340741796054e-30 2.464820998705009e-32 5.154382156767989e-33 2.268345028836162e-32 2.478594051284256e-27 -2.643538878567066e-35 -5.19342624048025e-26 9.662461635185124e-08 6.536001673441678e-24 1.704448605856206e-23 0.000902955498746982
65 100.4623648331471 -44.47522762013832 0.2342941825278288 214382.2190706276 -7.844539866652631e-12 5.141357980251328e-12 0.0006328778124202229 851.5018025913685 -0.07894637135999721 0.05174302897397723 1.885692222776305e-25 -9.518802537081813e-31 4.773421895344833e-11 0.0538139306983042 -8.200597686973252e-26 1.621856843500872e-29 -1.339523536107033e-27 2.18648228631089e-34 2.165905340865444e-34 -7.991942456367944e-35 1.432745158127578e-33 9.831180699938347e-35 2.246461903112935e-30 8.332359557640866e-20 3.387123918543355e-19 1.62012762345855e-23 -7.663151517957649e-33 1.624997713424348e-28 1.379672768682912e-34 1.181144014788492e-33 6.360343583139217e-31 7.22912104535097e-34 4.916964390150874e-22 8.314969599262821e-34 4.916965081376271e-22 8.602452493874669e-33 1.580540557200847e-20 -5.433507761338995e-37 1.214188793371685e-25 -1.133657949826833e-36 1.145493121229675e-19 -4.033111993289811e-33 -3.233482882135518e-33 -3.880578839510389e-34 6.320829582282284e-34 5.516004597232491e-15 7.205958622449904e-18 6.028875614247469e-11 -1.849867329530606e-32 7.008771283632492e-35 3.039540094588625e-30 1.82568413281499e-34 -1.473090393869072e-32 -4.916384563435787e-38 -8.901687451250562e-40 3.931068361904014e-35 3.942879484624527e-31 -1.177983940531852e-37 9.492243454062595e-35 1.524349349620698e-20 9.052430776978814e-34 -4.22031501196053e-32 0.1804802517214962 6.504555147221302e-13 5.229789720761684e-21 1.07432399209494e-08 0.0001449873887438327 2.749961868660616e-15 2.429189928966312e-20 7.666955465672513e-17 1.331743845731576e-25 4.874564527904544e-32 1.123039073070942e-29 2.877821993827533e-25 3.615814970548291e-27 5.170093818114292e-19 2.873425213344917e-07 1.168054164385062e-06 5.586964933163325e-11 2.944696062448682e-21 2.810722904633748e-16 5.986322006593622e-30 2.616306472847362e-22 8.787131682724937e-24 1.408189855289032e-27 1.695621672910011e-09 8.021245297035158e-25 1.695621988513631e-09 -1.083853802304099e-22 5.450514982038926e-08 1.833398500736051e-24 4.186630937843937e-13 4.555110969727356e-24 2.578089253638167e-17 9.353144277456899e-27 -7.275523915637222e-31 -8.733633407379517e-32 2.761534475170152e-25 1.241452503652417e-12 1.621799888444169e-15 1.356880754627853e-08 1.676544505953219e-26 1.577637537514715e-32 8.16048101894106e-26 4.139083296943727e-32 -3.255148367256236e-30 1.340858405608952e-32 2.833344113008619e-33 1.579307816180976e-32 1.398894029175042e-27 -2.651172331098593e-35 -2.825457374479046e-26 5.256738863069643e-08 3.556526656120844e-24 9.276009943787686e-24 0.000486300192990557
661 105.7921025605412 51.22194880716064 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 105.1091701975273 47.30377630278554 0.2348779561611032 214689.3336527087 -1.223867952922345e-11 -0.0006659961799075835 0.1301995167196012 67524.43778995867 0.0004506573222279751 -0.2310483597987627 2.424896598930022e-10 1.94966562591472e-18 4.860465049802663e-11 0.05381393069604862 1.025185172127238e-12 9.122345196414388e-18 2.858239925017724e-14 5.001660700673637e-23 4.375449632596625e-34 4.193454329430048e-27 1.073006996433492e-22 1.348189572189023e-24 1.927421336180313e-16 0.0001071212230416011 0.0004354503123542539 2.082819187191593e-08 1.09778241865309e-18 1.047837069027362e-13 2.236648943547041e-27 9.753642962567622e-20 3.300150955710083e-21 5.254694850098693e-25 6.321273530085182e-07 2.99088360942233e-22 6.321274706654663e-07 -4.040604321956521e-20 2.031950678134789e-05 6.835819467649597e-22 1.560775009611677e-10 1.710773819975763e-21 1.166381769311825e-19 3.487188528675409e-24 6.39025548085367e-32 -3.120050662622466e-34 1.029499375061542e-22 5.644498654990827e-15 7.391891594742384e-18 6.030283301794989e-11 6.251706466135784e-24 8.684641497764461e-34 3.016724546842067e-23 1.124674843234192e-31 2.246327713837402e-29 5.004527268048071e-30 1.06420141496829e-30 2.593784823031129e-30 4.884264331596079e-25 1.791462532619547e-38 -1.053342199807792e-23 1.959710987455383e-05 1.32606857392094e-21 3.458991747880957e-21 0.1804802517213482 5.457372484400064e-08 4.387837403140001e-16 1.093876386253011e-08 -0.0002715443068208705 2.307239653616997e-10 2.053037552794447e-15 6.432637414047257e-12 1.12565322005603e-20 9.84720737239262e-32 9.437616127840805e-25 2.414865487801407e-20 3.034180093618917e-22 4.337775318028547e-14 0.02410826158032218 0.09800065512127709 4.687507140376076e-06 2.470624035757725e-16 2.358219082678733e-11 5.033710273668501e-25 2.195114836060453e-17 7.427184233959955e-19 1.182600046829142e-22 0.0001422639804297948 6.731159843717865e-20 0.0001422640069091845 -9.093618177143571e-18 0.004573024567481107 1.538441461065856e-19 3.512616000018555e-08 3.850197313432141e-19 2.625011163403583e-17 7.848123316398916e-22 1.438164652321714e-29 -7.021858602854988e-32 2.316949021596682e-20 1.270327808972006e-12 1.663588925345216e-15 1.357150894459787e-08 1.406983387353562e-21 1.95452977006839e-31 6.789316396443095e-21 2.531147022683419e-29 5.055492827550929e-27 1.126298358026958e-27 2.395048007526567e-28 5.837465620113958e-28 1.0992324753608e-22 4.031789707294688e-36 -2.370608703968622e-21 0.004410444892797562 2.984395483220063e-19 7.784664799298849e-19 -0.0009106551021382495
60 100.4344533907798 44.58408069635452 0.2342941825278299 214382.2190706291 -7.970192924679183e-12 -5.249520675363888e-12 0.0006440063971756396 866.4697125346902 -0.0802123515438867 -0.05283278061109983 1.987628655599063e-25 -9.518802537081813e-31 4.773421895344833e-11 0.05381393069830445 -8.193861645720946e-26 1.724624026740592e-29 -1.338366960760919e-27 2.186527164302795e-34 4.28459725235046e-35 -7.992802284748862e-35 1.4095215897803e-33 7.156370711250044e-35 2.969846052390059e-30 8.778500466176133e-20 3.568481256390838e-19 1.70687415901132e-23 -7.375540477494594e-33 1.89978706304019e-28 1.379629748602716e-34 2.307766104046749e-33 6.360358995726363e-31 7.229144904266756e-34 5.180234228782346e-22 8.315035474832842e-34 5.180235001947048e-22 5.839698602159016e-33 1.665167701859912e-20 -5.433506773870653e-37 1.279192295393377e-25 -1.027452271377685e-36 1.145493121229675e-19 -4.033111993289811e-33 -3.233482882135518e-33 -3.880578839510389e-34 6.320829582282284e-34 5.516004597232491e-15 7.205958622449904e-18 6.028875614247469e-11 -1.849866981320028e-32 7.008773485815833e-35 3.039540301254465e-30 1.82568457152043e-34 -1.473091729477862e-32 -4.916385099852657e-38 1.012628541042754e-38 3.931069086361195e-35 3.942880240617685e-31 -1.177983995040991e-37 9.487626257448275e-35 1.60596783943332e-20 9.052430777771799e-34 -4.220314972545257e-32 0.180480251721497 6.668569978144725e-13 5.361664141326324e-21 1.074324223907527e-08 0.0001475343919530538 2.819303313463082e-15 2.508684566016172e-20 7.860282739345075e-17 1.375478704413906e-25 9.644158103846118e-33 1.151419115146113e-29 2.950818578561358e-25 3.707595435522354e-27 5.30049160841199e-19 2.945879722510881e-07 1.197507094207886e-06 5.727842377995881e-11 3.018948881684275e-21 2.881597023404204e-16 6.181930903542231e-30 2.682293784912982e-22 9.075700263922582e-24 1.445226391905565e-27 1.73837741802956e-09 8.22506047995862e-25 1.73837774159123e-09 -1.11118356008041e-22 5.587951789473931e-08 1.879879764569493e-24 4.292198428719582e-13 4.704701610682851e-24 2.578089809926573e-17 9.589010793987201e-27 -7.275550137157176e-31 -8.733753497638431e-32 2.831168972344806e-25 1.241452773414952e-12 1.621800242077062e-15 1.356881040068614e-08 1.718829843304728e-26 1.577640077358043e-32 8.364530480027352e-26 4.139832022551893e-32 -3.253668480089115e-30 1.375160044392834e-32 2.928878709032437e-33 1.598032136419312e-32 1.43193254429481e-27 -2.651177073832041e-35 -2.896734234186694e-26 5.389289531995527e-08 3.646745836069126e-24 9.51236663138437e-24 0.0004948422893287672
69 110.1208564445257 44.58263701474067 0.2342941825278853 214382.2190707036 -2.311006486850785e-14 -9.134158404525767e-12 0.001201707193622166 1616.997422757514 -0.0002250929441984226 -0.09193372570869895 3.487814212383423e-25 -1.134665880712823e-30 4.773421895344826e-11 0.05381393069831716 -1.379171047039403e-25 1.999322592137264e-29 -1.749656551758179e-27 -5.344240674557609e-35 1.990479807408645e-34 -2.034797225662934e-34 1.29736447023835e-33 7.823313081579032e-35 2.003406016204755e-30 1.540124603724675e-19 6.260643036809987e-19 2.994577546880825e-23 -9.001296286711288e-33 2.012485658893021e-28 1.490578093105672e-34 2.557764161194882e-33 6.308481185927858e-31 5.415155862273146e-34 9.088347364308641e-22 1.03818416005456e-33 9.088348356848165e-22 1.396717007052244e-33 2.921416655133518e-20 4.289014517754337e-37 2.244128518472323e-25 -1.365268170422738e-36 1.145493121229679e-19 6.713880050480862e-34 -3.420029781610293e-33 -3.206400085009434e-34 6.3208706302513e-34 5.516004597232457e-15 7.205958622449904e-18 6.028875614247469e-11 -1.085785040162908e-32 8.188746201489711e-35 1.953853079266403e-30 1.79534610831282e-34 -1.473259554478715e-32 -4.469516818175756e-38 -6.8106898297457e-38 3.871863446698036e-35 4.490506951127961e-31 -1.174595521619714e-37 9.216307458011458e-35 2.817554765584712e-20 9.294736282537802e-34 -4.23761738189504e-32 0.1804802517215396 1.238401988937312e-12 9.956996958368888e-21 1.074335763421153e-08 0.0002753140345158282 5.235651360297123e-15 4.637681124144323e-20 1.459711484991464e-16 2.542601639702005e-25 4.479849698716642e-32 2.137010391468148e-29 5.479382330963313e-25 6.884552430672226e-27 9.843361802245065e-19 5.470713090638932e-07 2.223857846725741e-06 1.06370202554278e-10 5.6064064628918e-21 5.351334660117957e-16 1.140354243179723e-29 4.981196110276526e-22 1.67765077604596e-23 2.681935212710273e-27 3.228293410831984e-09 1.5272732120349e-24 3.228294011709576e-09 -2.063548821263951e-22 1.037723324918313e-07 3.490782357366472e-24 7.970924933489389e-13 8.696745196116872e-24 2.578117501676511e-17 1.78093272526875e-26 -7.693865376812048e-31 -7.216452389556857e-32 5.257684069353288e-25 1.241466173869249e-12 1.621817790661619e-15 1.356895358779595e-08 3.1925207838699e-26 1.843427513599798e-32 1.545047196444431e-25 4.098149704592316e-32 -3.201139470731333e-30 2.55428440386286e-32 5.39455472501541e-33 2.194657539353563e-32 2.595469226665115e-27 -2.643551769178894e-35 -5.379411373370664e-26 1.000830297538476e-07 6.771646842305084e-24 1.766231802421557e-23 0.0009233874960493722
666 125 -51.48436950000001 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110 125.0176266558242 -47.16898785775182 0.2348501612909773 214674.7117436024 -6.112516523544147e-11 0.0006342853999799755 0.1240185805563986 64333.92018465512 6.860465921754897e-05 0.2165380396129422 2.309441425567822e-10 1.856830020873303e-18 4.856320684250617e-11 0.05381393069615574 9.763733879899177e-13 8.280569119571066e-18 2.722147594224869e-14 4.536713817411072e-23 3.515591086986342e-35 3.99341505101774e-27 1.020955116056323e-22 1.282630087022035e-24 1.835580891784501e-16 0.0001020209233495243 0.0004147174731375769 1.983651144122315e-08 1.045511696632887e-18 9.979455187092437e-14 2.028656526929506e-27 9.288887847250182e-20 2.993371330141722e-21 4.970274681754691e-25 6.020302457093433e-07 2.845003932783637e-22 6.020303577643942e-07 -3.848222181608856e-20 1.935204607433356e-05 6.504733918009046e-22 1.486462748208506e-10 1.551744115530634e-21 1.165387202953311e-19 3.32115398045542e-24 5.740092988963027e-32 -1.745029036355176e-34 9.804793216622869e-23 5.63838071695363e-15 7.38303860685039e-18 6.030216278133136e-11 5.95404474939719e-24 7.733078567656809e-34 2.8730813622832e-23 1.072917247825335e-31 2.139930424623442e-29 4.755902758635755e-30 9.65273243444688e-31 2.44301378392553e-30 4.651657905347944e-25 2.638742030742155e-38 -1.003118959559081e-23 1.866404422592907e-05 1.261725098283176e-21 3.288809977125459e-21 0.1804802517213544 5.197541240853073e-08 4.17891135956662e-16 1.092945212396427e-08 -0.000254482262867043 2.197388988966576e-10 1.863593542371485e-15 6.126362335833526e-12 1.021015639341682e-20 7.912058438854329e-33 8.987428753611763e-25 2.297722938634456e-20 2.886638723275262e-22 4.131088873969557e-14 0.02296044189163942 0.0933347408629121 4.464329995511629e-06 2.352989049349845e-16 2.245938409807296e-11 4.565617590641454e-25 2.090521938263416e-17 6.736768210289753e-19 1.118591206229437e-22 0.0001354906427014145 6.402858161010709e-20 0.0001354906679201001 -8.660663177611666e-18 0.004355298058338307 1.463930793632986e-19 3.345376657433223e-08 3.492296569672825e-19 2.622776528873238e-17 7.474463434874586e-22 1.291843595789599e-29 -3.927296758377571e-32 2.206629647870062e-20 1.268952719101162e-12 1.661598849744678e-15 1.357137722309912e-08 1.339994773830803e-21 1.740377399923387e-31 6.466048161025326e-21 2.414666945546425e-29 4.81604632279431e-27 1.070345472646994e-27 2.172407424097822e-28 5.498154348413707e-28 1.046884520551606e-22 5.938651225534328e-36 -2.257581559957361e-21 0.004200458972952736 2.83959074692195e-19 7.401671245308876e-19 -0.0008534327868190498
