p  x y rho rhoE rhoVel0 rhoVel1 s_rho s_rhoE s_rhoVel0 s_rhoVel1 H2 H O O2 OH H2O HO2 H2O2 C CH CH2 CH2(S) CH3 CH4 CO CO2 HCO CH2O CH2OH CH3O CH3OH C2H C2H2 C2H3 C2H4 C2H5 C2H6 HCCO CH2CO HCCOH N NH NH2 NH3 NNH NO NO2 N2O HNO CN HCN H2CN HCNN HCNO HOCN HNCO NCO AR C3H7 C3H8 CH2CHO CH3CHO N2 s_H2 s_H s_O s_O2 s_OH s_H2O s_HO2 s_H2O2 s_C s_CH s_CH2 s_CH2(S) s_CH3 s_CH4 s_CO s_CO2 s_HCO s_CH2O s_CH2OH s_CH3O s_CH3OH s_C2H s_C2H2 s_C2H3 s_C2H4 s_C2H5 s_C2H6 s_HCCO s_CH2CO s_HCCOH s_N s_NH s_NH2 s_NH3 s_NNH s_NO s_NO2 s_N2O s_HNO s_CN s_HCN s_H2CN s_HCNN s_HCNO s_HOCN s_HNCO s_NCO s_AR s_C3H7 s_C3H8 s_CH2CHO s_CH3CHO s_N2
660 105.792 -51.2219 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 105.113572766391 -47.2837248878084 0.2351555571615392 214828.9644811944 3.097693820742844e-06 0.001524744633199781 0.1285944542050783 66161.08354730468 -0.005588248449341684 0.2629502292275845 3.61041206276674e-10 2.902842200898445e-18 7.289571794893646e-11 0.05381213866441369 1.52639121571077e-12 1.348343636483487e-17 4.255612986816353e-14 7.391961924062597e-23 -2.357292567404348e-34 6.243513645259369e-27 1.597359334468102e-22 2.006978518995527e-24 2.869707328535118e-16 0.0001594920608236942 0.0006483390100646038 3.101095329718635e-08 1.634480181834276e-18 1.560117167794511e-13 3.305527004937975e-27 1.452204567784046e-19 4.877297454455604e-21 7.815382069178943e-25 9.41170118970747e-07 4.452263706384191e-22 9.411702941493905e-07 -6.016028659358038e-20 3.025357552368143e-05 1.017644418895026e-21 2.323827302286604e-10 2.528355539223339e-21 1.749302502268029e-19 5.192051144614149e-24 9.899679831449459e-32 1.904754535765412e-34 1.532813910090207e-22 8.465137141731602e-15 1.108553225676812e-17 9.045208481448076e-11 9.308122798063598e-24 1.314244251867641e-33 4.491578214198044e-23 1.675239903459846e-31 3.346567071983599e-29 7.448697497192736e-30 1.572784476067961e-30 3.855317046826709e-30 7.272134964902264e-25 5.302654600353033e-38 -1.568296854532332e-23 2.91780036796921e-05 1.97408217211231e-21 5.148738482297187e-21 0.1804742417371621 5.416925802265808e-08 4.355314831308242e-16 1.093699862128704e-08 -0.0004165543681940871 2.290139745834692e-10 2.023003880594111e-15 6.384961039925895e-12 1.109062056061836e-20 -3.536792563311738e-32 9.367532127737705e-25 2.396617631565514e-20 3.011194789429448e-22 4.30560051993657e-14 0.02392958600050313 0.09727433465150361 4.652766225793176e-06 2.452312349330931e-16 2.340740890900321e-11 4.959487906086717e-25 2.178832900460613e-17 7.317712940667845e-19 1.172590415947342e-22 0.0001412096074669844 6.680008354317626e-20 0.0001412096337501266 -9.026222244381089e-18 0.004539132127190497 1.526835261397548e-19 3.486582654534458e-08 3.793449183847051e-19 2.624587542423314e-17 7.789957493400861e-22 1.48531057819612e-29 2.857821395299851e-32 2.299776113970214e-20 1.270077270991252e-12 1.663231477398035e-15 1.357108967157385e-08 1.396555598561222e-21 1.971842456551291e-31 6.738994357400208e-21 2.513466696744528e-29 5.02106281391246e-27 1.117574447322105e-27 2.359746441728688e-28 5.784372126019788e-28 1.091083671655035e-22 7.9559016214565e-36 -2.353013384028881e-21 0.004377757392877459 2.961838352682741e-19 7.724972810257422e-19 -0.001396987409517068
54 110.1570408060217 -44.51291489778433 0.2343020142721856 214392.7583361466 -1.683554039299631e-06 0.0005971326095463288 0.001658611886918406 2230.185752137375 3.796666219225996e-05 0.1190237972267491 7.96856407851374e-15 6.406876536448717e-23 7.160294822704996e-11 0.05381572509386301 3.368907756338203e-17 2.947037142505062e-22 9.392587703930081e-19 1.61539640729222e-27 2.625972115918559e-34 1.378301991382254e-31 3.524862457614064e-27 4.428667618833533e-29 6.333699092967612e-21 3.520159706408341e-09 1.430953269733559e-08 6.844447785687151e-13 3.607469918646665e-23 3.44334364737443e-18 7.237642279953461e-32 3.205144532351187e-24 1.065867328212479e-25 1.722584342166086e-29 2.077262725533849e-11 9.824155516946465e-27 2.077263112171792e-11 -1.32780163222703e-24 6.677286441923239e-10 2.245651250426045e-26 5.128934438255405e-15 5.525322745511103e-26 1.718278564846303e-19 1.145872755920451e-28 -4.861757733286827e-33 -4.251138623104979e-34 3.383083870871436e-27 8.274195050024199e-15 1.08091843270441e-17 9.043514425343513e-11 2.054200396253143e-28 6.992106098518468e-35 9.927802722695322e-28 1.118096347395379e-34 -1.679732414622647e-32 1.642768910416251e-34 3.435324010949042e-35 1.511820409444376e-34 1.651948458379613e-29 -1.761881891410467e-37 -3.46134634964702e-28 6.439896276732265e-10 4.356154200730908e-26 1.135991287226941e-25 0.1804862698326228 2.690889885022205e-12 2.163526538710633e-20 1.074362352969951e-08 0.000379455177354695 1.137640355199806e-14 9.951614530767302e-20 3.171765913913375e-16 5.454902245572218e-25 3.93995639900708e-32 4.653764516336702e-29 1.19030328770952e-24 1.495503748293224e-26 2.13881533223451e-18 1.188716317557973e-06 4.832160024724458e-06 2.311289102226996e-10 1.218199975847842e-20 1.162776473178282e-15 2.441395861113617e-29 1.082339430146781e-21 3.599220540268635e-23 5.816808886236791e-27 7.014670650316794e-09 3.317499449930041e-24 7.014671955947453e-09 -4.483829273692863e-22 2.254840692617719e-07 7.5832964981411e-24 1.731980525582326e-12 1.865801711240637e-23 2.57818130949455e-17 3.869604801254133e-26 -7.29057221655449e-31 -6.378519679066153e-32 1.142426975890058e-24 1.241497067028958e-12 1.621858256894063e-15 1.356928291548379e-08 6.937169650798576e-26 1.049635066068975e-32 3.34979633829827e-25 1.746960023912546e-32 -2.381713043825545e-30 5.548377483666482e-32 1.160374711724568e-32 3.861387401079973e-32 5.490400364851357e-27 -2.643512758393847e-35 -1.168856001753809e-25 2.174676840257107e-07 1.471021238388309e-23 3.836107133781333e-23 0.00127265430242575
65 100.4623648331471 -44.47522762013832 0.2342984005703536 214387.8950668155 -0.0005261665838148793 0.0003448600907484809 0.0008945917092768756 1202.608986111603 -0.1045132225349301 0.06851731188527811 4.3351955284206e-15 3.485582103445068e-23 7.16022007248683e-11 0.05381489708872142 1.832811333983e-17 1.619021298057237e-22 5.109919171887148e-19 8.875887488606387e-28 3.248829478753629e-34 7.484899209285034e-32 1.918028328895205e-27 2.409890382528861e-29 3.445795614689944e-21 1.915097935861974e-09 7.784918531374701e-09 3.723634414267239e-13 1.962598965424829e-23 1.873307719283915e-18 3.989800348722864e-32 1.743731871796192e-24 5.856501039101126e-26 9.385389508803198e-30 1.130108259199366e-11 5.346048416381963e-27 1.130108469544788e-11 -7.223734830225329e-25 3.632692419837319e-10 1.22193459849431e-26 2.790331284783075e-15 3.035918100541827e-26 1.7182606267911e-19 6.233740560355701e-29 -4.849035488531699e-33 -5.820845182734875e-34 1.840524326720776e-27 8.274108253013494e-15 1.080907066700742e-17 9.043421641281883e-11 1.117393592782655e-28 1.051473474096688e-34 5.43884708828818e-28 2.758641443528554e-34 -2.169471475948797e-32 8.936634762370071e-35 1.888384440008791e-35 1.052586691594473e-34 9.323434120786294e-30 -1.766969481342765e-37 -1.883128038481958e-28 3.503543331935558e-10 2.370375545652851e-26 6.182331599889999e-26 0.1804834928829659 1.556772733788553e-12 1.251675828947137e-20 1.074338680255689e-08 0.0002045980782517364 6.581642698225894e-15 5.813920150454807e-20 1.834976766466796e-16 3.187338832388924e-25 4.8744888931822e-32 2.690340521699205e-29 6.887653206904879e-25 8.653908113243404e-27 1.237388433004735e-18 6.877134444199755e-07 2.795571462683908e-06 1.337160570665015e-10 7.047711275441243e-21 6.727065571038978e-16 1.428414513400491e-29 6.261757485487287e-22 2.103055067967162e-23 3.370075467930719e-27 4.05822923699017e-09 1.919770734524382e-24 4.058229992342555e-09 -2.594049972651129e-22 1.304503216145032e-07 4.387978592165636e-24 1.002010551521626e-12 1.090201036026915e-23 2.57812450130512e-17 2.238668550648162e-26 -7.273014379505012e-31 -8.733556236614883e-32 6.609338114319251e-25 1.2414695811083e-12 1.621822265513013e-15 1.356898900278376e-08 4.013150962988435e-26 1.577962156827889e-32 1.943563355423286e-25 4.181122771471649e-32 -3.171128758703145e-30 3.210695651261579e-32 6.781485376684054e-33 2.547100270647352e-32 3.224408700697224e-27 -2.651150108649802e-35 -6.762333406496942e-26 1.258125658934288e-07 8.51204050960029e-24 2.220082393508055e-23 0.0006862215168845387
661 105.7921025605412 51.22194880716064 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 105.1091701975273 47.30377630278554 0.23516194420932 214832.2609179967 3.003568367019135e-06 -0.001539905194632816 0.1295447240451348 66644.89181804155 -0.005684929578307178 -0.2657083710911365 3.637262904349052e-10 2.924432595156843e-18 7.290534059847203e-11 0.05381212096290929 1.537743135843506e-12 1.368320971551176e-17 4.287263359622946e-14 7.502322135317462e-23 6.563026766029541e-34 6.290039873648195e-27 1.60947425727125e-22 2.022238827492871e-24 2.891066911784737e-16 0.0001606782124275247 0.0006531607444671966 3.124158353548124e-08 1.646636553892675e-18 1.571720216198384e-13 3.354897879387612e-27 1.46301350457829e-19 4.950114981125812e-21 7.881864814558181e-25 9.481696551252661e-07 4.486224406604632e-22 9.481698316067151e-07 -6.060770024458651e-20 3.047857310001028e-05 1.025349834353959e-21 2.341109739277019e-10 2.566102953844346e-21 1.74953342697435e-19 5.230665024383793e-24 9.585167361585198e-32 -4.679971086001615e-34 1.544214294546503e-22 8.466558146465069e-15 1.108758878517237e-17 9.04522208568575e-11 9.377348567830828e-24 1.302666904589954e-33 4.524984940048719e-23 1.686974282814719e-31 3.369415688191103e-29 7.506621890156154e-30 1.596266182325686e-30 3.890589637699942e-30 7.32623154700224e-25 2.687131758435911e-38 -1.579977726450671e-23 2.9395002166529e-05 1.98905807715709e-21 5.188370805433257e-21 0.1804741823702379 5.457209944206727e-08 4.387706760759942e-16 1.093843868609178e-08 -0.000421041798368528 2.307170958437119e-10 2.052976426082322e-15 6.432445890300005e-12 1.125619705091017e-20 9.846914256673986e-32 9.437335134603581e-25 2.414793588194749e-20 3.034089754692324e-22 4.337646166184435e-14 0.02410754354952691 0.09799773630906412 4.687367529543215e-06 2.470550476011865e-16 2.358148869650005e-11 5.033560401024889e-25 2.195049479256946e-17 7.42696309852027e-19 1.182564836382414e-22 0.0001422597432964509 6.730959431830983e-20 0.0001422597697750522 -9.093347426016597e-18 0.004572888366351214 1.538395655891108e-19 3.512511381672208e-08 3.850082678457577e-19 2.624933129744138e-17 7.847889648326298e-22 1.438121829071886e-29 -7.021649881946745e-32 2.316880037332489e-20 1.270290045666431e-12 1.663539471293323e-15 1.357110551601617e-08 1.406941496179956e-21 1.954471583518422e-31 6.789114253024504e-21 2.531071661132889e-29 5.055342306397356e-27 1.126264823897544e-27 2.394976697864982e-28 5.83729181681327e-28 1.099199747086369e-22 4.031668512056728e-36 -2.370538122054248e-21 0.004410313533875504 2.984306626568413e-19 7.784433020613242e-19 -0.001412037264710462
60 100.4344533907798 44.58408069635452 0.2342984747408231 214387.9948258532 -0.0005346041656449162 -0.0003521231338273932 0.0009101925825993374 1223.561799087779 -0.1062661940210742 -0.06958799732582531 4.444509131814006e-15 3.573474570401723e-23 7.160221617485475e-11 0.05381491406414352 1.879026442416709e-17 1.67200336789474e-22 5.238769110642002e-19 9.167374238283245e-28 6.427697479981134e-35 7.674048242102799e-32 1.96667953725082e-27 2.47106078578417e-29 3.532703928113346e-21 1.963387858391784e-09 7.981218211793798e-09 3.817527271667997e-13 2.012087436601875e-23 1.920544333598068e-18 4.120170957654231e-32 1.787711497416182e-24 6.048827984531841e-26 9.632232873636176e-30 1.158604368596753e-11 5.481888400767594e-27 1.158604584246105e-11 -7.405883864283858e-25 3.724292140271262e-10 1.252913714293207e-26 2.860690549026716e-15 3.135618181959519e-26 1.718260997549584e-19 6.390942312761954e-29 -4.849052964810012e-33 -5.820925221222008e-34 1.886934750484242e-27 8.274110050943264e-15 1.080907302392146e-17 9.043423543704849e-11 1.145576181945932e-28 1.051475166866938e-34 5.57484321581057e-28 2.759140458731756e-34 -2.168485151736878e-32 9.165250413567842e-35 1.952056919389468e-35 1.065066190581368e-34 9.543631228460995e-30 -1.766972642308638e-37 -1.930633074028694e-28 3.591886509018488e-10 2.430505374155673e-26 6.339860044493804e-26 0.1804835498148498 1.597413613823485e-12 1.284352680887654e-20 1.074339168634315e-08 0.0002081588972892644 6.753462363458953e-15 6.009394314809755e-20 1.882880898591444e-16 3.294871360647156e-25 9.645803910628948e-33 2.76066170009732e-29 7.068494391009665e-25 8.881287322479396e-27 1.269699157652591e-18 7.056667904584241e-07 2.868552240145817e-06 1.372068287868582e-10 7.231700640774673e-21 6.902682969743391e-16 1.476509509600823e-29 6.425264691554268e-22 2.174006493735637e-23 3.461721156496728e-27 4.164172772609834e-09 1.97026082853716e-24 4.164173547681299e-09 -2.661769785171016e-22 1.338558385253256e-07 4.503132788395548e-24 1.028168891642198e-12 1.126981448628732e-23 2.578125673283784e-17 2.297113402922123e-26 -7.273072805788609e-31 -8.733843081248595e-32 6.781883822186507e-25 1.241470150139746e-12 1.621823011909299e-15 1.356899498915792e-08 4.117928879760275e-26 1.5779679112483e-32 1.994124291890372e-25 4.182977303856882e-32 -3.167453963124125e-30 3.29565273450837e-32 7.012763040164297e-33 2.593396780286531e-32 3.306273893216193e-27 -2.651161048202656e-35 -6.938946178772632e-26 1.290970102354685e-07 8.735548155773616e-24 2.278628442062552e-23 0.0006981637316289918
69 110.1208564445257 44.58263701474067 0.2343021917390562 214392.9969886448 -1.500213163055269e-06 -0.0006127254940311417 0.001695989607971288 2280.384135053786 -9.399217489604738e-05 -0.1219832440194969 8.253776996758475e-15 6.636199972700411e-23 7.160298526738666e-11 0.05381576569768728 3.489488804661078e-17 3.090949959924609e-22 9.728774004203073e-19 1.6946086257259e-27 2.985757535512793e-34 1.424287700479984e-31 3.651932106355746e-27 4.588458432146179e-29 6.560463721788645e-21 3.646154178267134e-09 1.482170321376551e-08 7.089426041187353e-13 3.736591923403055e-23 3.566590114857589e-18 7.60030240955079e-32 3.319897919949511e-24 1.118130906411447e-25 1.787472514030752e-29 2.151612653333747e-11 1.017906351723179e-26 2.151613053810304e-11 -1.375326585776231e-24 6.916281615116219e-10 2.326557885024536e-26 5.312510594025993e-15 5.796259703036765e-26 1.718279453715731e-19 1.186966888934937e-28 -5.127854253349582e-33 -4.809665138073531e-34 3.504173310248021e-27 8.274199363107174e-15 1.080918998279656e-17 9.043518975921827e-11 2.127770695054381e-28 1.228618796066217e-34 1.029752465099178e-27 2.73135977360531e-34 -2.133475297669071e-32 1.702395025533943e-34 3.595395686928344e-35 1.462708722684064e-34 1.729844137058104e-29 -1.761890482823944e-37 -3.585302853698442e-28 6.67039471938394e-10 4.513208427996083e-26 1.177168928344498e-25 0.1804864060090427 2.789385173165167e-12 2.242720948298523e-20 1.074363523385047e-08 0.0003879858278026196 1.179281756470849e-14 1.044586226732341e-19 3.287864301860471e-16 5.726927905406806e-25 4.479906117406542e-32 4.81915244154828e-29 1.234179325449877e-24 1.550678894246967e-26 2.217125641249237e-18 1.232227186162838e-06 5.009032737589539e-06 2.395889771834597e-10 1.262790889437031e-20 1.205338339156826e-15 2.564319831003051e-29 1.121968067188207e-21 3.778704233418623e-23 6.040649962718803e-27 7.271430323305314e-09 3.440039806075568e-24 7.271431676726182e-09 -4.647951716535482e-22 2.337375167540167e-07 7.862661316888213e-24 1.795376624432236e-12 1.958845250073755e-23 2.578184118179226e-17 4.011366328303951e-26 -7.689724968334846e-31 -7.216551561333112e-32 1.184244239779969e-24 1.241498430857518e-12 1.621860045903857e-15 1.356929725710726e-08 7.191162058674541e-26 1.843998406536969e-32 3.474567747156757e-25 4.170183968946315e-32 -3.057500859104344e-30 5.754545674210106e-32 1.216983219438637e-32 3.851899626514392e-32 5.719479619451787e-27 -2.643538201223077e-35 -1.211662603339034e-25 2.254277058456228e-07 1.525250172881753e-23 3.978272876306624e-23 0.001301264253812054
666 125 -51.48436950000001 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110 125.0176266558242 -47.16898785775182 0.2351207491289239 214810.9965616236 4.572405108978065e-07 0.001443195928240304 0.1234624225324131 63586.84023138996 2.858372666136439e-05 0.2445153534116287 3.464088992132823e-10 2.785186293239201e-18 7.284327915617699e-11 0.05381223467905895 1.46452919585716e-12 1.242059173736682e-17 4.083135280225226e-14 6.804927214757251e-23 5.273277146461628e-35 5.989996250750651e-27 1.531400377683451e-22 1.923904556432982e-24 2.753313271791006e-16 0.0001530281537473386 0.0006220630744889332 2.975413888618383e-08 1.568234471733511e-18 1.496886709533712e-13 3.042920617235849e-27 1.393303793065126e-19 4.489962304913417e-21 7.455254795476756e-25 9.030263006474448e-07 4.267415901698186e-22 9.030264687264764e-07 -5.772211539597489e-20 2.902745618016899e-05 9.756895109400504e-22 2.229647042040854e-10 2.327567086464297e-21 1.748044074143243e-19 4.981625910890159e-24 8.609957872796735e-32 -2.617488661460942e-34 1.47068796648053e-22 8.457393363748438e-15 1.107432520811076e-17 9.045134295139059e-11 8.930878776698349e-24 1.159937328709598e-33 4.309531157746295e-23 1.609341931620018e-31 3.209827923429007e-29 7.133703692045293e-30 1.447879330361249e-30 3.664443394871018e-30 6.97733970970614e-25 3.958028436238888e-38 -1.504646707154588e-23 2.799547519843063e-05 1.892547734622462e-21 4.933110929070991e-21 0.1804745637490099 5.197404640523479e-08 4.178801568085244e-16 1.092916539889388e-08 -0.0003814682587091538 2.19733125752134e-10 1.863544580766439e-15 6.12620137946511e-12 1.020988814521017e-20 7.911851955234893e-33 8.987192629169933e-25 2.297662571143495e-20 2.886562883349977e-22 4.130980338916435e-14 0.02295983845170691 0.09333228786527412 4.464212665235389e-06 2.352927229863577e-16 2.245879402835407e-11 4.565497639616082e-25 2.090467014509282e-17 6.736591217311264e-19 1.118561817775359e-22 0.0001354870817741173 6.402689940347353e-20 0.0001354871069921404 -8.660435638198087e-18 0.004355183593608977 1.46389233215105e-19 3.345288735176597e-08 3.492204817670619e-19 2.622707722516744e-17 7.474267060186889e-22 1.291809653162709e-29 -3.927193808589466e-32 2.20657167364734e-20 1.268919428953309e-12 1.661555258632665e-15 1.357102119829897e-08 1.339959568486966e-21 1.740331679930846e-31 6.465878280177153e-21 2.414603505636504e-29 4.815919791908728e-27 1.070317351734024e-27 2.1723503491253e-28 5.49800989687679e-28 1.046857016019373e-22 5.938494348821288e-36 -2.257522247088133e-21 0.00420034857766108 2.839516143075784e-19 7.401476783087709e-19 -0.001279316275290832
