p  x y rho rhoE rhoVel0 rhoVel1 s_rho s_rhoE s_rhoVel0 s_rhoVel1 H2 H O O2 OH H2O HO2 H2O2 C CH CH2 CH2(S) CH3 CH4 CO CO2 HCO CH2O CH2OH CH3O CH3OH C2H C2H2 C2H3 C2H4 C2H5 C2H6 HCCO CH2CO HCCOH N NH NH2 NH3 NNH NO NO2 N2O HNO CN HCN H2CN HCNN HCNO HOCN HNCO NCO AR C3H7 C3H8 CH2CHO CH3CHO N2 s_H2 s_H s_O s_O2 s_OH s_H2O s_HO2 s_H2O2 s_C s_CH s_CH2 s_CH2(S) s_CH3 s_CH4 s_CO s_CO2 s_HCO s_CH2O s_CH2OH s_CH3O s_CH3OH s_C2H s_C2H2 s_C2H3 s_C2H4 s_C2H5 s_C2H6 s_HCCO s_CH2CO s_HCCOH s_N s_NH s_NH2 s_NH3 s_NNH s_NO s_NO2 s_N2O s_HNO s_CN s_HCN s_H2CN s_HCNN s_HCNO s_HOCN s_HNCO s_NCO s_AR s_C3H7 s_C3H8 s_CH2CHO s_CH3CHO s_N2
662 75 76.4844 0.234294182527766 214382.2199257436 0 0 -8.79861728125437e-09 -0.008050849085033441 0 0 0 0 1.017259377347673e-18 0.05381393076794293 6.007192655622975e-41 0 3.641966775630346e-39 0 2.522874576835406e-42 0 1.252441817765624e-44 0 0 2.257572582356661e-50 2.317719569643076e-43 4.795817883047663e-48 1.481603051743003e-40 5.889677779246617e-48 2.243837149020738e-46 0 2.191985758618231e-51 6.687514268318103e-49 0 0 7.044854001415347e-51 2.766105483290753e-46 3.23905248756383e-52 0 0 9.392053206630333e-52 3.130428357056927e-31 0 2.817668620947022e-51 0 1.147206351291816e-35 6.707640290111525e-31 1.43958097197069e-41 1.513810194445505e-18 9.269877659814616e-55 0 0 2.626106838886589e-45 3.963229405794508e-37 0 0 0 0 0 7.826370699906555e-53 7.82766474146237e-53 0 7.827665262559004e-53 0.1804802517598231 -0 -0 -3.820187014668443e-26 -2.02091309361015e-09 -2.255924092580695e-48 -0 -1.367693873748567e-46 -0 -9.474331633287848e-50 -0 -4.703384481282336e-52 -0 -0 -8.47802404759041e-58 -8.703898337785781e-51 -1.801007846130846e-55 -5.563970079999876e-48 -2.211792889196379e-55 -8.426442390798464e-54 -0 -8.231721149865179e-59 -2.511410141516666e-56 -0 -0 -2.645604491414177e-58 -1.038775408099184e-53 -1.216384584734265e-59 -0 -0 -3.5270650239267e-59 -1.175592186838256e-38 -0 -1.058139282573719e-58 -0 -4.308186195124469e-43 -2.518968210660509e-38 -5.406161553433022e-49 -5.684919870261305e-26 -3.481183565583957e-62 -0 -0 -9.862007142370911e-53 -1.488339930730739e-44 -0 -0 -0 -0 -0 -2.939093055865353e-60 -2.939579016561126e-60 -0 -2.939579212252277e-60 -6.77770418764422e-09
83 74.89166310449599 72.15981873722218 0.234294182527766 214382.219070543 1.775573975146099e-32 -1.26284493296356e-16 2.010644483314665e-09 -0.1897629506261674 -6.684857366542491e-22 -3.025214709850818e-07 -1.117804603140532e-28 1.790762804543784e-31 4.773421895344839e-11 0.05381393069828978 -3.648789993106223e-27 1.745329362359227e-29 -3.982836926226696e-28 2.958792282833537e-35 -1.672280682701381e-35 -1.746340014114642e-34 4.0997607324736e-34 -6.137418282826609e-36 1.683980271691809e-30 1.532907847871058e-31 -6.059660409587856e-28 2.26231169103266e-28 -7.494580015649713e-33 1.384094573416158e-28 -4.322125924257334e-35 2.076419125242601e-33 6.616499661964121e-31 6.444707255385827e-34 4.269286605819129e-30 9.211509138176042e-34 1.65576941019139e-29 4.221762966244381e-33 7.722501366717675e-30 -2.182497224112018e-36 1.542700018164174e-29 -1.11615054166674e-36 1.145493121229663e-19 -5.743072597931217e-33 -3.997778953728387e-33 -3.800739452157038e-34 5.156776890363268e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239558243105973e-32 9.299034771484299e-35 6.592486567208485e-31 2.346732339513397e-35 -1.169332858691983e-32 -1.697502352858365e-38 -7.847328365487955e-38 3.381658148271261e-35 4.919086723628538e-31 -1.167440026305082e-37 4.937903646745986e-35 -1.330559302960706e-31 1.512593413317693e-33 -4.501040774281433e-32 0.1804802517214478 -2.515741660023446e-26 4.030307992696115e-29 1.074310855324783e-08 -1.52143876112233e-08 -8.21200418101751e-25 3.928054886675318e-27 -8.963810747435476e-26 6.659086591104961e-33 -3.763651304873998e-33 -3.93032950788099e-32 9.226960541649461e-32 -1.381293196420878e-33 3.789982031044451e-28 3.449976992722071e-29 -1.363792943839051e-25 5.091580235807619e-26 -1.686737350845408e-30 3.115056427463096e-26 -9.727417676419446e-33 4.673208627957182e-31 1.489115718417014e-28 1.45045194900413e-31 9.608497114679636e-28 2.073151028766915e-31 3.726490410726529e-27 9.501539865168609e-31 1.738033503915658e-27 -4.911949039965534e-34 3.472015361757554e-27 -2.512019036240074e-34 2.578057728899246e-17 -1.292541392214569e-30 -8.997439362179968e-31 -8.553980396956434e-32 1.134769979459716e-31 1.241437248380185e-12 1.621779910894942e-15 1.35686445388441e-08 -5.040371096284119e-30 2.092849601785108e-32 1.483711341020912e-28 5.281578514157492e-33 -2.631800859649254e-30 -3.820415068994555e-36 -1.766127193683504e-35 7.610791953998797e-33 1.107094334339251e-28 -2.627451632552322e-35 1.111329302132635e-32 -2.994569416078591e-29 3.404257142513955e-31 -1.013008525731825e-29 -7.087949640237262e-09
71 69.7355341987504 69.49410333400067 0.234294182527766 214382.219070543 -2.525689894348828e-16 2.525689865927122e-16 -6.741591203679378e-09 -0.2015564366327394 -8.373047819532042e-07 5.72542546706243e-07 -1.117804603140532e-28 1.790762804543784e-31 4.773421895344839e-11 0.05381393069828978 -3.648789993106223e-27 1.745329362359227e-29 -3.982836926226696e-28 2.958792282833537e-35 -1.672280682701381e-35 -1.746340014114642e-34 4.0997607324736e-34 -6.137418282826609e-36 1.683980271691809e-30 1.532907847871058e-31 -6.059660409587856e-28 2.26231169103266e-28 -7.494580015649713e-33 1.384094573416158e-28 -4.322125924257334e-35 2.076419125242601e-33 6.616499661964121e-31 6.444707255385827e-34 4.269286605819129e-30 9.211509138176042e-34 1.65576941019139e-29 4.221762966244381e-33 7.722501366717675e-30 -2.182497224112018e-36 1.542700018164174e-29 -1.11615054166674e-36 1.145493121229663e-19 -5.743072597931217e-33 -3.997778953728387e-33 -3.800739452157038e-34 5.156776890363268e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239558243105973e-32 9.299034771484299e-35 6.592486567208485e-31 2.346732339513397e-35 -1.169332858691983e-32 -1.697502352858365e-38 -7.847328365487955e-38 3.381658148271261e-35 4.919086723628538e-31 -1.167440026305082e-37 4.937903646745986e-35 -1.330559302960706e-31 1.512593413317693e-33 -4.501040774281433e-32 0.1804802517214478 -2.515741697999724e-26 4.030308076179262e-29 1.074310872750799e-08 -1.722464778848864e-08 -8.212004600984803e-25 3.928054950426716e-27 -8.963810895691226e-26 6.65908675264626e-33 -3.763651355709744e-33 -3.930329575830585e-32 9.226960690155765e-32 -1.381293217977141e-33 3.789982091712502e-28 3.449977047614926e-29 -1.363792966016981e-25 5.091580318025434e-26 -1.68673737830785e-30 3.11505647774455e-26 -9.727417824008309e-33 4.673208700300793e-31 1.489115742850735e-28 1.450451972084071e-31 9.608497272333573e-28 2.073151063319964e-31 3.726490471790123e-27 9.501540011028502e-31 1.738033531142398e-27 -4.911949119656713e-34 3.472015418871568e-27 -2.512019076596925e-34 2.578057770717009e-17 -1.292541413537687e-30 -8.997439505117792e-31 -8.553980534174716e-32 1.134769997469144e-31 1.2414372685171e-12 1.621779937201261e-15 1.356864475893628e-08 -5.040371176285139e-30 2.092849633501915e-32 1.483711368866779e-28 5.281578638493748e-33 -2.631800901665245e-30 -3.820415142325256e-36 -1.766127222067713e-35 7.610792068518286e-33 1.107094351343985e-28 -2.627451674102429e-35 1.111329320619091e-32 -2.994569462064753e-29 3.404257197709786e-31 -1.013008542383564e-29 -1.382992554433798e-08
256 80.09225444379167 69.17982517962038 0.234294182527766 214382.219070543 -2.367834338124513e-17 1.262844961385269e-16 2.088127585553454e-16 -0.1924722551204575 -1.776356832170877e-14 -2.84217112917592e-14 -1.117804603140497e-28 1.790226888829563e-31 4.773421895344839e-11 0.05381393069828978 -3.648790109224462e-27 1.745329362359227e-29 -3.9828369268055e-28 2.958792282833553e-35 -1.672280697959662e-35 -1.746340017147351e-34 4.099760732422224e-34 -6.137418282069703e-36 1.683980271691809e-30 1.532923260492222e-31 -6.059660346935187e-28 2.262311691035656e-28 -7.494580015690957e-33 1.384094573416158e-28 -4.322125925258217e-35 2.076419125241336e-33 6.616499661964121e-31 6.444707255384221e-34 4.269286614913848e-30 9.211509138125414e-34 1.655769411100896e-29 4.221762966244222e-33 7.722501659075116e-30 -2.182497224112175e-36 1.542700018164399e-29 -1.116150544252199e-36 1.145493121229663e-19 -5.743072597931535e-33 -3.997778953728387e-33 -3.800739452157039e-34 5.15677692917841e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239558243105973e-32 9.299034771484299e-35 6.592486567208485e-31 2.346732339513397e-35 -1.169332858691983e-32 -1.697502352858365e-38 -7.847328365487955e-38 3.381658148271261e-35 4.919086723628538e-31 -1.167440026305082e-37 4.937903646745986e-35 -1.330556483324921e-31 1.512593413317693e-33 -4.501040774281433e-32 0.1804802517214478 -2.515734757938695e-26 4.029101766213154e-29 1.074310876428206e-08 -1.567620336254832e-08 -8.212001934452297e-25 3.928054961615255e-27 -8.963810898488775e-26 6.659086223619056e-33 -3.763651394240513e-33 -3.930329552839137e-32 9.226960690535601e-32 -1.381293219097117e-33 3.789982088805607e-28 3.085974216658321e-26 -1.107395582540098e-26 5.0921796919825e-26 -1.686737383248837e-30 3.115056488906948e-26 -9.727417964661094e-33 4.673208732977545e-31 1.489115745068631e-28 1.450451981660329e-31 1.142750926526682e-27 2.073151060866993e-31 3.908391722497076e-27 9.501540194429832e-31 7.585182294031541e-27 -4.91194909908181e-34 3.472060335464771e-27 -2.51201909093018e-34 2.578057779541797e-17 -1.292541414279055e-30 -8.997439566910959e-31 -8.553980579257559e-32 1.134770014144037e-31 1.241437272766586e-12 1.621779942752674e-15 1.356864480538226e-08 -5.040371211652612e-30 2.092849663661474e-32 1.483711334985445e-28 5.28157825795569e-33 -2.631800917617739e-30 -3.820415038277269e-36 -1.766127230829908e-35 7.61079218665822e-33 1.107094364958949e-28 -2.627451694115492e-35 1.111329319690564e-32 5.609325855313986e-27 3.404257209604106e-31 -1.013008543582191e-29 -8.636778641009953e-09
663 85 -76.4843695 0.234294182527766 214382.2199257436 0 0 -9.532968369336962e-09 -0.008722789868067498 0 0 0 0 1.017259377347673e-18 0.05381393076794293 6.007192655622975e-41 0 3.641966775630346e-39 0 2.522874576835406e-42 0 1.252441817765624e-44 0 0 1.614383396013795e-43 8.880225438731292e-43 3.618514335763793e-47 1.481603051743003e-40 5.889677779246617e-48 2.243837149020738e-46 0 2.191985758618231e-51 6.687514268318103e-49 9.526462398559281e-46 0 9.526620957679914e-46 2.766105483290753e-46 3.062275574972812e-44 0 1.783953919813961e-49 9.392053206630333e-52 3.130428357056927e-31 0 2.817668620947022e-51 0 1.147206351291816e-35 6.707640290111525e-31 1.43958097197069e-41 1.513810194445505e-18 9.269877659814616e-55 0 0 2.626106838886589e-45 3.963229405794508e-37 0 0 0 0 0 7.826370699906555e-53 2.953405861617809e-44 0 7.827665262559004e-53 0.1804802517598231 -0 -0 -4.139027850816372e-26 -2.189582747235702e-09 -2.444208258042452e-48 -0 -1.481844478581781e-46 -0 -1.026507926116607e-49 -0 -5.095938833982634e-52 -0 -0 -6.568607758051547e-51 -3.613188654821784e-50 -1.472302143171676e-54 -6.028350715240369e-48 -2.39639377168449e-55 -9.129730980419438e-54 -0 -8.918757895522353e-59 -2.721017709511883e-56 -3.876129733028308e-53 -0 -3.876194247608456e-53 -1.125473786586028e-53 -1.245979557812938e-51 -0 -7.258556788078067e-57 -3.821441282748287e-59 -1.273709581191269e-38 -0 -1.146453810716278e-58 -0 -4.66775646837552e-43 -2.72920659098932e-38 -5.857371157420688e-49 -6.159395229166058e-26 -3.771730461475008e-62 -0 -0 -1.068511098291504e-52 -1.612559909010448e-44 -0 -0 -0 -0 -0 -3.184395938643204e-60 -1.201682617846491e-51 -0 -3.18492267066381e-60 -7.34338562210126e-09
85 85.15992254849908 -72.14335108140108 0.234294182527766 214382.219070543 -2.390865275830796e-27 1.262844904551567e-16 1.999053767996778e-09 -0.1897785613854664 -4.78197197733335e-17 3.007775717572785e-07 -1.117804603140045e-28 1.790762804543784e-31 4.773421895344839e-11 0.05381393069828978 -3.648789993106223e-27 1.745329362359227e-29 -3.982836926226696e-28 2.958792282833537e-35 -1.672280682701381e-35 -1.746340014114642e-34 4.0997607324736e-34 -6.137418282826609e-36 1.683980271691809e-30 1.533123040848957e-31 -6.059659534823298e-28 2.262311691074501e-28 -7.494580015649713e-33 1.384094573416158e-28 -4.322125924257334e-35 2.076419125242601e-33 6.616499661964121e-31 6.444707255385827e-34 4.26928673280551e-30 9.211509138176042e-34 1.655769422890028e-29 4.221762966244381e-33 7.722505448649434e-30 -2.182497224112018e-36 1.542700018167309e-29 -1.11615054166674e-36 1.145493121229663e-19 -5.743072597931217e-33 -3.997778953728387e-33 -3.800739452157038e-34 5.156776890363268e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239558243105973e-32 9.299034771484299e-35 6.592486567208485e-31 2.346732339513397e-35 -1.169332858691983e-32 -1.697502352858365e-38 -7.847328365487955e-38 3.381658148271261e-35 4.919086723628538e-31 -1.167440026305082e-37 4.937903646745986e-35 -1.330519934847092e-31 1.512593413317693e-33 -4.501040774281433e-32 0.1804802517214478 -2.515644249255521e-26 4.030307684345745e-29 1.074310855747136e-08 -1.521704983436875e-08 -8.212004581683876e-25 3.928054892492505e-27 -8.963810957412714e-26 6.659086926256817e-33 -3.76365076633287e-33 -3.930329396120233e-32 9.226960861292829e-32 -1.381292810112104e-33 3.789982037876769e-28 4.304212198762539e-25 1.613152930327995e-24 5.0999484875653e-26 -1.686737345268056e-30 3.11505644636817e-26 -9.72741733140308e-33 4.673208659201847e-31 1.489115713606042e-28 1.450451947780467e-31 3.500581880936758e-27 2.073151043176875e-31 6.266222850002507e-27 9.501540043677113e-31 8.337681318745567e-26 -4.911948967502423e-34 3.472642438353248e-27 -2.512019034547429e-34 2.578057729912779e-17 -1.292541368530761e-30 -8.997439272082921e-31 -8.553980381848967e-32 1.134769966935855e-31 1.241437248868242e-12 1.621779911532526e-15 1.356864454417845e-08 -5.040371038969134e-30 2.092849596692339e-32 1.483711332879267e-28 5.281578412439322e-33 -2.631800876468368e-30 -3.820415046292711e-36 -1.766127176524832e-35 7.610792074503178e-33 1.107094332926707e-28 -2.627451636226244e-35 1.111329297328189e-32 7.870642091901201e-26 3.404257140329704e-31 -1.013008526252379e-29 -7.096878141967929e-09
68 80.12446350527129 -69.4009817254443 0.234294182527766 214382.219070543 -7.861465509883681e-32 1.262844989806977e-16 2.159921378436945e-16 -0.1924722546934499 2.842170851045606e-14 2.842170930643022e-14 -1.1178046031405e-28 1.790226888829563e-31 4.773421895344839e-11 0.05381393069828978 -3.648790109224462e-27 1.745329362359227e-29 -3.982836926805493e-28 2.958792282833537e-35 -1.672280682701381e-35 -1.746340014114627e-34 4.0997607324736e-34 -6.137418282826609e-36 1.683980271691809e-30 1.532921698752754e-31 -6.059660353283695e-28 2.262311691035353e-28 -7.494580015649713e-33 1.384094573416158e-28 -4.322125924257334e-35 2.076419125242601e-33 6.616499661964121e-31 6.444707255385827e-34 4.269286613992599e-30 9.211509138176042e-34 1.655769411008737e-29 4.221762966244381e-33 7.72250162945094e-30 -2.182497224112018e-36 1.542700018164376e-29 -1.116150544252239e-36 1.145493121229663e-19 -5.743072597931212e-33 -3.997778953728387e-33 -3.800739452157038e-34 5.156776890363268e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239558243105973e-32 9.299034771484299e-35 6.592486567208485e-31 2.346732339513397e-35 -1.169332858691983e-32 -1.697502352858365e-38 -7.847328365487955e-38 3.381658148271261e-35 4.919086723628538e-31 -1.167440026305082e-37 4.937903646745986e-35 -1.330556769034694e-31 1.512593413317693e-33 -4.501040774281433e-32 0.1804802517214478 -2.515735460804228e-26 4.0291017595018e-29 1.074310874638585e-08 -1.567620333478545e-08 -8.212001918863561e-25 3.928054962297457e-27 -8.963810882742899e-26 6.659086212472778e-33 -3.76365109583073e-33 -3.93032953946805e-32 9.226961167817719e-32 -1.38129294370706e-33 3.78998210363294e-28 2.773626322250512e-26 -2.377097129643808e-26 5.092118963642134e-26 -1.686737380037187e-30 3.115056487467216e-26 -9.727417946203478e-33 4.673208726377887e-31 1.489115742588018e-28 1.45045197924449e-31 1.124319129268459e-27 2.073151057424876e-31 3.889959910566843e-27 9.501540111808444e-31 6.992698839182122e-27 -4.911949090648941e-34 3.472055778718134e-27 -2.512019091865039e-34 2.578057775247188e-17 -1.292541412125826e-30 -8.997439551922743e-31 -8.553980565008068e-32 1.134770003517929e-31 1.241437270698561e-12 1.621779940051062e-15 1.356864478277919e-08 -5.040371203256199e-30 2.092849660175142e-32 1.483711332513836e-28 5.28157824915753e-33 -2.631800913233605e-30 -3.820415031913112e-36 -1.766127226033091e-35 7.610792173979937e-33 1.107094363114718e-28 -2.627451689738602e-35 1.111329317829698e-32 5.037906311368046e-27 3.404257203933182e-31 -1.01300854189469e-29 -8.636778621092333e-09
554 89.73586134908888 -70.16224389528895 0.234294182527766 214382.219070543 6.299087810944548e-17 -3.618967641793015e-19 7.655282230266578e-13 -0.1930934793358792 -1.602174189115493e-09 -3.548827623301692e-09 3.713426204421663e-26 1.790762804543784e-31 4.773421895344839e-11 0.05381393069828978 -3.556803888389408e-27 2.062355107738902e-29 -3.95022781163077e-28 2.955765921501312e-35 2.041014361545006e-34 -1.746371065409406e-34 3.079705382787965e-33 1.634097109597942e-34 1.501733944278638e-30 1.645374262185922e-20 6.688485341575212e-20 3.199490505426914e-24 -7.388742466230728e-33 1.485351698065162e-28 -4.321332653987064e-35 1.019574531570305e-33 6.616507565480709e-31 6.444725540556225e-34 9.70943092943316e-23 9.211602685131159e-34 9.7094343199583e-23 4.157378709527032e-33 3.121061613708568e-21 4.319999493019533e-38 2.39888145756863e-26 -1.176571211271859e-36 1.145493121229663e-19 -5.743072597931217e-33 -3.997778953728387e-33 -3.800739452157038e-34 5.156776890363268e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239557816397385e-32 9.299037711723629e-35 6.592488391378207e-31 2.346738170089555e-35 -1.169336318487943e-32 -1.697502824086744e-38 -6.745682884753199e-38 3.381658765702273e-35 4.919087540045378e-31 -1.167440075976627e-37 4.937800094815772e-35 3.010101963288908e-21 1.512591713758396e-33 -4.501040455417813e-32 0.1804802517214478 3.712693980256249e-16 2.985192538709582e-24 1.074310864801394e-08 -1.588132016332843e-08 1.569635060480646e-18 1.795583040927598e-23 4.376210747348811e-20 9.876438207160413e-29 4.59352614888357e-32 -3.287981077121227e-32 1.659204444461322e-28 2.11434065508325e-30 2.951723263504024e-22 1.640104242567457e-10 6.66706264586051e-10 3.188948453478499e-14 1.680809436717785e-24 1.604330175331056e-19 -5.30835984613101e-33 1.493709017629625e-25 6.665089411114548e-27 9.830515104095348e-31 9.678331931567869e-13 4.615330076765923e-28 9.678333732978556e-13 -6.186359505574327e-26 3.111065046935194e-11 1.052105353569368e-27 2.389660652676206e-16 3.377903800927346e-27 2.578057751640578e-17 4.046609627779296e-30 -8.997438028668523e-31 -8.553980379872208e-32 1.577403954731435e-28 1.241437259373768e-12 1.621779925284332e-15 1.356864465687291e-08 4.531477537075736e-30 2.092850404762089e-32 1.945603818100891e-28 5.281764678655856e-33 -2.63177425471345e-30 3.943448251896923e-36 -1.308061377830027e-35 7.615031794431421e-33 1.114573189447629e-28 -2.627451754974711e-35 -1.612327668113014e-29 3.000460798961806e-11 2.042442918655382e-27 5.339532285637625e-27 -9.324696371391844e-09
664 75 -76.4843695 0.234294182527766 214382.2199257436 0 0 -9.021053375833793e-09 -0.008254381000478666 0 0 0 0 1.017259377347673e-18 0.05381393076794293 6.007192655622974e-41 0 3.641966775630346e-39 0 2.522874576835406e-42 0 1.252441817765624e-44 0 0 2.257572582356661e-50 2.317719569643075e-43 4.795817883047663e-48 1.481603051743003e-40 5.889677779246617e-48 2.243837149020738e-46 0 2.191985758618231e-51 6.687514268318103e-49 0 0 7.044854001415347e-51 2.766105483290753e-46 3.23905248756383e-52 0 0 9.392053206630333e-52 3.130428357056927e-31 0 2.817668620947022e-51 0 1.147206351291816e-35 6.707640290111525e-31 1.43958097197069e-41 1.513810194445505e-18 9.269877659814616e-55 0 0 2.626106838886589e-45 3.963229405794508e-37 0 0 0 0 0 7.826370699906555e-53 7.82766474146237e-53 0 7.827665262559004e-53 0.1804802517598231 -0 -0 -3.916764403244745e-26 -2.072003395831248e-09 -2.312955661153449e-48 -0 -1.402270270713235e-46 -0 -9.713850328088764e-50 -0 -4.82228980945826e-52 -0 -0 -8.692355288354139e-58 -8.923939861582729e-51 -1.846538767501156e-55 -5.704631701637712e-48 -2.267708785588368e-55 -8.639469605949759e-54 -0 -8.439825656029334e-59 -2.57490060210941e-56 -0 -0 -2.712487492692765e-58 -1.065036482713148e-53 -1.247135761639226e-59 -0 -0 -3.616232053719145e-59 -1.205312099240345e-38 -0 -1.084889891449301e-58 -0 -4.417100593981905e-43 -2.582649745296956e-38 -5.542833649078445e-49 -5.828639199505457e-26 -3.569190675347933e-62 -0 -0 -1.011132658465839e-52 -1.525966356681063e-44 -0 -0 -0 -0 -0 -3.013395683204883e-60 -3.01389392937641e-60 -0 -3.013894130014791e-60 -6.949049980002545e-09
104 74.96454095677221 -72.25763064404322 0.234294182527766 214382.219070543 -2.677286166335944e-32 -7.27437741640385e-33 2.082358013399967e-09 -0.1896663177332835 -1.717967354415247e-22 3.133115171749529e-07 -1.117804603140532e-28 1.790762804543784e-31 4.773421895344839e-11 0.05381393069828978 -3.648789993106223e-27 1.745329362359227e-29 -3.982836926226696e-28 2.958792282833537e-35 -1.672280682701381e-35 -1.746340014114642e-34 4.0997607324736e-34 -6.137418282826609e-36 1.683980271691809e-30 1.532907847871058e-31 -6.059660409587856e-28 2.26231169103266e-28 -7.494580015649713e-33 1.384094573416158e-28 -4.322125924257334e-35 2.076419125242601e-33 6.616499661964121e-31 6.444707255385827e-34 4.269286605819129e-30 9.211509138176042e-34 1.65576941019139e-29 4.221762966244381e-33 7.722501366717675e-30 -2.182497224112018e-36 1.542700018164174e-29 -1.11615054166674e-36 1.145493121229663e-19 -5.743072597931217e-33 -3.997778953728387e-33 -3.800739452157038e-34 5.156776890363268e-34 5.516004597232478e-15 7.205958622449984e-18 6.028875614247469e-11 -2.239558243105973e-32 9.299034771484299e-35 6.592486567208485e-31 2.346732339513397e-35 -1.169332858691983e-32 -1.697502352858365e-38 -7.847328365487955e-38 3.381658148271261e-35 4.919086723628538e-31 -1.167440026305082e-37 4.937903646745986e-35 -1.330559302960706e-31 1.512593413317693e-33 -4.501040774281433e-32 0.1804802517214478 -2.515741654827226e-26 4.03030797948614e-29 1.074310852845175e-08 -1.519791603101251e-08 -8.212004100232316e-25 3.928054877601287e-27 -8.96381072613017e-26 6.659086564193913e-33 -3.76365129838927e-33 -3.930329497904459e-32 9.226960520603112e-32 -1.38129319341583e-33 3.789982022471023e-28 3.449976984988492e-29 -1.363792940679147e-25 5.091580224135759e-26 -1.686737346930169e-30 3.115056420326469e-26 -9.727417656166138e-33 4.673208617916776e-31 1.489115714919776e-28 1.450451945752805e-31 9.608497092114684e-28 2.073151023782402e-31 3.726490401992301e-27 9.501539845019447e-31 1.738033500112247e-27 -4.911949028624814e-34 3.472015353572261e-27 -2.512019030526135e-34 2.578057722948852e-17 -1.292541389154234e-30 -8.997439342061296e-31 -8.553980377543562e-32 1.134769976925333e-31 1.241437245514834e-12 1.621779907151725e-15 1.356864450752642e-08 -5.040371085029332e-30 2.092849597435567e-32 1.483711336781528e-28 5.281578493630142e-33 -2.631800853720042e-30 -3.820415057727037e-36 -1.766127189663939e-35 7.610791938358386e-33 1.107094331989471e-28 -2.627451626718386e-35 1.111329299468406e-32 -2.994569409724983e-29 3.404257134661667e-31 -1.013008523346254e-29 -7.03270763424519e-09
