p  x y rho rhoE rhoVel0 rhoVel1 s_rho s_rhoE s_rhoVel0 s_rhoVel1 H2 H O O2 OH H2O HO2 H2O2 C CH CH2 CH2(S) CH3 CH4 CO CO2 HCO CH2O CH2OH CH3O CH3OH C2H C2H2 C2H3 C2H4 C2H5 C2H6 HCCO CH2CO HCCOH N NH NH2 NH3 NNH NO NO2 N2O HNO CN HCN H2CN HCNN HCNO HOCN HNCO NCO AR C3H7 C3H8 CH2CHO CH3CHO N2 s_H2 s_H s_O s_O2 s_OH s_H2O s_HO2 s_H2O2 s_C s_CH s_CH2 s_CH2(S) s_CH3 s_CH4 s_CO s_CO2 s_HCO s_CH2O s_CH2OH s_CH3O s_CH3OH s_C2H s_C2H2 s_C2H3 s_C2H4 s_C2H5 s_C2H6 s_HCCO s_CH2CO s_HCCOH s_N s_NH s_NH2 s_NH3 s_NNH s_NO s_NO2 s_N2O s_HNO s_CN s_HCN s_H2CN s_HCNN s_HCNO s_HOCN s_HNCO s_NCO s_AR s_C3H7 s_C3H8 s_CH2CHO s_CH3CHO s_N2
660 105.792 -51.2219 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 105.113572766391 -47.2837248878084 0.2342941825408075 214382.2199326045 3.648068306894551e-19 1.487830902752087e-11 0.1304147209799255 68609.09520716631 3.653297919073109e-09 0.1487830911686387 5.417177902806008e-18 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 2.393082458300333e-12 9.72793694034386e-12 4.652999706332735e-16 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318107e-49 1.412169138749884e-14 0 1.412169138749884e-14 2.766105483290754e-46 4.539367120800259e-13 0 3.486762532548884e-18 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 4.377984032021098e-13 0 7.827665262559006e-53 0.1804802517598231 5.417206178817857e-08 4.355540132437488e-16 1.093756290480233e-08 -1.617685982829818e-08 2.290258215128107e-10 2.023108531432007e-15 6.385291334976393e-12 1.109119428310858e-20 -3.536976227388038e-32 9.368016711669917e-25 2.396741608989316e-20 3.011350559032634e-22 4.305823249337403e-14 0.02393082458029534 0.09727936950773543 4.653007049943659e-06 2.452439207838957e-16 2.340861977799037e-11 4.959744462493723e-25 2.178945611833669e-17 7.3180914890519e-19 1.17265107428025e-22 0.0001412169163843333 6.6803539122574e-20 0.0001412169426688352 -9.026689172293848e-18 0.004539367069714233 1.526914244835778e-19 3.486763117782726e-08 3.793645420577015e-19 2.624722955393301e-17 7.790360469141388e-22 1.485387425633016e-29 2.857970400651861e-32 2.299895081754523e-20 1.270142800206952e-12 1.663317291821642e-15 1.35717898253764e-08 1.39662784260453e-21 1.971944445508542e-31 6.739342966650537e-21 2.513596718440727e-29 5.021322554683397e-27 1.117632259639413e-27 2.359868512409736e-28 5.784671352851309e-28 1.091140113586933e-22 7.956316546160798e-36 -2.353135105786516e-21 0.004377983982750008 2.961991569067503e-19 7.725372424400725e-19 -8.658970864707316e-09
54 110.1570408060217 -44.51291489778433 0.234294182527766 214382.2199257436 -3.027405532755269e-22 1.001833775153119e-19 2.62349081631269e-11 -0.1924369091400512 -5.940137362878218e-12 2.003588601113375e-09 3.774501781079133e-33 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 1.667416902945765e-27 6.778089250063011e-27 3.24204890342612e-31 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318108e-49 9.839505043392053e-30 0 9.839505043392053e-30 2.766105483290754e-46 3.162873656795942e-28 0 2.429455267270336e-33 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 3.050427514730661e-28 0 7.827665262559006e-53 0.1804802517598231 7.548756918417686e-23 -1.542835240455074e-28 1.074310896497922e-08 -1.567017797222432e-08 -2.005745122307365e-23 4.139976498523664e-27 -1.520948916928813e-25 -2.389789223575731e-32 3.940071083401273e-32 4.784107045730958e-33 5.571913683811511e-31 3.504005025322473e-32 4.062255476305874e-28 3.334842648466688e-17 1.355621443589698e-16 6.484177031957352e-21 -9.846221693377624e-31 4.421027424342365e-26 2.099141004007197e-32 3.082649614400074e-31 1.674660638201362e-28 1.117199546048645e-31 1.967906253576519e-19 2.158881141544014e-31 1.96790648331348e-19 1.037595940881594e-30 6.325764053025747e-18 1.651555694709836e-34 4.859217093283663e-23 -2.645143724367585e-34 2.578057827703718e-17 -1.022394919551217e-30 -7.297825466017669e-31 -6.378353402344589e-32 3.822596681031131e-31 1.241437295958471e-12 1.621779973049907e-15 1.356864505886464e-08 -3.019029193281082e-30 1.048669736867508e-32 2.163168115123903e-28 1.622134691863701e-32 -2.63117928923089e-30 -7.560362922904811e-36 -2.621381347385584e-36 9.945560182183342e-33 7.039104833025353e-29 -2.643553359530087e-35 2.0755523382072e-32 6.100871172359221e-18 3.189758405964347e-31 -9.537222428788838e-30 -8.616569967923874e-09
65 100.4623648331471 -44.47522762013832 0.234294182527766 214382.2199257436 -8.827435149289859e-20 5.785902678125302e-20 1.412930342951612e-11 -0.1924532211700861 -1.765499661728829e-09 1.157118955254628e-09 2.12252342404278e-33 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 9.376420093304476e-28 3.811537002307162e-27 1.823108091794915e-31 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318108e-49 5.533069302226744e-30 0 5.533069302226744e-30 2.766105483290754e-46 1.778585310954443e-28 0 1.366160625070676e-33 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 1.715353238398816e-28 0 7.827665262559006e-53 0.1804802517598231 4.243956991765497e-23 -2.142310847298131e-28 1.074310896497922e-08 -1.567295843346985e-08 -1.845634396836293e-23 3.650166599276689e-27 -3.014744544223739e-25 4.920918047350369e-32 4.874607319390494e-32 -1.798674250102511e-32 3.224550022638393e-31 2.2126149768501e-32 5.055908749375371e-28 1.875288828979392e-17 7.623093558160909e-17 3.646274758999257e-21 -1.724676278855572e-30 3.657235471312645e-26 3.10510479291082e-32 2.65829407138683e-31 1.43146503960145e-28 1.626992930208892e-31 1.106616718776123e-19 1.871375049336401e-31 1.106616874343975e-19 1.936076225890888e-30 3.557179728219503e-18 -1.222870478786471e-34 2.732664936905e-23 -2.551421477206458e-34 2.578057827703762e-17 -9.076960613411122e-31 -7.277307650795536e-31 -8.733668031554048e-32 1.396752844195049e-31 1.241437295958475e-12 1.621779973049907e-15 1.356864505886464e-08 -4.163329190491623e-30 1.577400801063437e-32 6.84081814920291e-28 4.108902255485205e-32 -3.315440594797084e-30 -1.106486234871146e-35 -2.003422332985814e-37 8.847300235896344e-33 8.873882462205116e-29 -2.651181977894089e-35 2.136333434548501e-32 3.430715257821936e-18 2.037348770750163e-31 -9.498281526396659e-30 -8.625895031870864e-09
661 105.7921025605412 51.22194880716064 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 105.1091701975273 47.30377630278554 0.2342941825409045 214382.2199326555 -2.759501681746488e-19 -1.498897360438131e-11 0.1313846520133257 69119.30899510544 -2.754448915055226e-09 -0.1498897369502004 5.457466981540719e-18 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 2.4108804869623e-12 9.800286348900813e-12 4.687605376459227e-16 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318107e-49 1.422671838612916e-14 0 1.422671838612916e-14 2.766105483290754e-46 4.573127673364158e-13 0 3.512694568144453e-18 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 4.410544333072691e-13 0 7.827665262559006e-53 0.1804802517598231 5.457495467849911e-08 4.387936195472215e-16 1.093900912495378e-08 -1.618060294753787e-08 2.307291601208795e-10 2.053083777181476e-15 6.43278224513235e-12 1.125678564274834e-20 9.847428937783405e-32 9.437828616141706e-25 2.41491985859702e-20 3.034248408308952e-22 4.3378729832112e-14 0.02410880486689485 0.09800286359408064 4.687612774690546e-06 2.47067966195534e-16 2.358272178074392e-11 5.03382360826627e-25 2.195164259157706e-17 7.427351457913994e-19 1.182626673129746e-22 0.0001422671863892989 6.731311396061344e-20 0.0001422672128692848 -9.093822920315469e-18 0.004573127621898191 1.538476099138309e-19 3.512695157825149e-08 3.85028400109172e-19 2.625070019833448e-17 7.848300017204913e-22 1.438197040048703e-29 -7.022016007388452e-32 2.317001187795294e-20 1.270356292090254e-12 1.663626226489961e-15 1.357181321398805e-08 1.40701506564002e-21 1.954573762096351e-31 6.789469258169518e-21 2.531204011174425e-29 5.055606652505374e-27 1.126323716683116e-27 2.395101932323016e-28 5.837597050984072e-28 1.099257224623284e-22 4.031882793248504e-36 -2.370662078317375e-21 0.004410544283435159 2.984462677006971e-19 7.784840071356137e-19 -8.659193251619368e-09
60 100.4344533907798 44.58408069635452 0.234294182527766 214382.2199257436 -8.968627869808189e-20 -5.907326565318899e-20 1.437732716020525e-11 -0.1924528869663848 -1.793779259412784e-09 -1.181462155096065e-09 2.236170201293027e-33 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 9.878463987670682e-28 4.015619035867667e-27 1.920723202588517e-31 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318108e-49 5.829327749762772e-30 0 5.829327749762772e-30 2.766105483290754e-46 1.873816527888902e-28 0 1.439309288816024e-33 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 1.80719880541158e-28 0 7.827665262559006e-53 0.1804802517598231 4.473376104606295e-23 -2.142310847298131e-28 1.074310896497922e-08 -1.567290146732062e-08 -1.844118376918195e-23 3.8814554095478e-27 -3.012141544634195e-25 4.921019050190262e-32 9.642955186619507e-33 -1.798867763904282e-32 3.172282836519627e-31 1.610619670097463e-32 6.683964068017385e-28 1.975697729500215e-17 8.031258121111088e-17 3.841507343418416e-21 -1.659946261672591e-30 4.275679022495386e-26 3.105007971504874e-32 5.193880573177608e-31 1.431468508373126e-28 1.626998299919409e-31 1.165868481014356e-19 1.871389875355501e-31 1.165868655023546e-19 1.314288179802051e-30 3.747642391177963e-18 -1.222870256545897e-34 2.878962441642456e-23 -2.312393956570424e-34 2.578057827703762e-17 -9.076960613411122e-31 -7.277307650795536e-31 -8.733668031554048e-32 1.396752844195049e-31 1.241437295958475e-12 1.621779973049907e-15 1.356864505886464e-08 -4.163328406805549e-30 1.577401296688936e-32 6.840818614327036e-28 4.108903242839884e-32 -3.315443600731063e-30 -1.106486355597643e-35 2.279031526611157e-36 8.847301866366636e-33 8.873884163650585e-29 -2.651182100572881e-35 2.135294283841e-32 3.614406613343699e-18 2.037348770928632e-31 -9.498281437688268e-30 -8.625703979761417e-09
69 110.1208564445257 44.58263701474067 0.234294182527766 214382.2199257436 -2.617955497899147e-22 -1.027814379591307e-19 2.68270642075315e-11 -0.1924361112253953 -5.201173350938991e-12 -2.055742446020336e-09 3.923198791703602e-33 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 1.733105018439035e-27 7.045112997210618e-27 3.369769860570582e-31 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318108e-49 1.022713368176383e-29 0 1.022713368176383e-29 2.766105483290754e-46 3.287475494339503e-28 0 2.525163987687079e-33 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 3.170599521226146e-28 0 7.827665262559006e-53 0.1804802517598231 7.849708098675583e-23 -2.553689936145457e-28 1.074310896497921e-08 -1.567004196432695e-08 -3.103975613363058e-23 4.499694640894372e-27 -3.937793850942425e-25 -1.202779942442905e-32 4.47979292781811e-32 -4.579534192045798e-32 2.919860945362199e-31 1.7607223609467e-32 4.508884834345516e-28 3.466219195921167e-17 1.40902632296889e-16 6.739624931366653e-21 -2.02584042657147e-30 4.529319565442089e-26 3.354709381942284e-32 5.756528603269108e-31 1.419792838641303e-28 1.218740182745121e-31 2.045432169395935e-19 2.336547248368314e-31 2.045432392777834e-19 3.143464719597525e-31 6.57496832711976e-18 9.652897294391375e-35 5.050657154646003e-23 -3.072685665632239e-34 2.578057827703771e-17 1.51103229671714e-31 -7.69715189561287e-31 -7.216354847297027e-32 1.396762082490406e-31 1.241437295958468e-12 1.621779973049907e-15 1.356864505886464e-08 -2.443678246621287e-30 1.842967090123176e-32 4.397360518230165e-28 4.040623205968836e-32 -3.315821309290911e-30 -1.005913750648597e-35 -1.53282039868014e-35 8.714053084728926e-33 1.010637810143955e-28 -2.643555969725114e-35 2.074231014081484e-32 6.341215762938872e-18 2.091882280705525e-31 -9.537222406460372e-30 -8.616113826935993e-09
666 125 -51.48436950000001 0.4657701929555879 143721.2879694515 0 0 0 0 0 0 1.934720235261033e-07 0 0 0 0 0 0 0 0 0 0 0 0 0.08546784210877841 0.3474288048778624 1.661797498258746e-05 0 0 0 0 0 0 0.0005043497292077737 0 0.0005043497292077737 0 0.01621214141655147 0 1.245281242061122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01563576911884967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110 125.0176266558242 -47.16898785775182 0.234294182540279 214382.2199323264 -1.375770919584645e-18 1.42752877679527e-11 0.1251291119705795 65828.4881529265 -1.375688812424856e-08 0.1427528785038135 5.197623820912658e-18 0 1.017259377347674e-18 0.05381393076794293 6.007192655622978e-41 0 3.641966775630347e-39 0 2.522874576835407e-42 0 1.252441817765625e-44 0 0 2.296092654484761e-12 9.333671087906692e-12 4.464417182940851e-16 1.481603051743004e-40 5.889677779246619e-48 2.243837149020739e-46 0 2.191985758618232e-51 6.687514268318107e-49 1.354935002397124e-14 0 1.354935002397124e-14 2.766105483290754e-46 4.355390039289251e-13 0 3.345446710851876e-18 9.392053206630337e-52 3.130428357056929e-31 0 2.817668620947024e-51 0 1.147206351291816e-35 6.707640290111529e-31 1.439580971970691e-41 1.513810194445506e-18 9.269877659814621e-55 0 0 2.626106838886589e-45 3.96322940579451e-37 0 0 0 0 0 7.826370699906559e-53 4.200547683808082e-13 0 7.827665262559006e-53 0.1804802517598231 5.197650950915846e-08 4.178999490544325e-16 1.09296817760118e-08 -1.615649365816059e-08 2.197435330710495e-10 1.863632844315463e-15 6.126491537497817e-12 1.02103717187799e-20 7.912222520109387e-33 8.987618293615405e-25 2.297771396361495e-20 2.886699600914973e-22 4.131175996396567e-14 0.02296092654224941 0.09333671097913659 4.464424228900636e-06 2.353038672614768e-16 2.245985775432204e-11 4.565713876459502e-25 2.090566026238896e-17 6.73691028422132e-19 1.118614796692554e-22 0.0001354935026473573 6.402993193802233e-20 0.0001354935278665747 -8.66084582630845e-18 0.004355389990273704 1.463961667137489e-19 3.345447271877192e-08 3.492370219869546e-19 2.622831639228428e-17 7.474621067261098e-22 1.291870844767557e-29 -3.927379120294243e-32 2.206676184494456e-20 1.268979383075793e-12 1.661633764526586e-15 1.357166236989053e-08 1.340023033594992e-21 1.740414094521045e-31 6.466184526479676e-21 2.414717869516889e-29 4.816147890840525e-27 1.070368045647475e-27 2.172453238716061e-28 5.498270301347183e-28 1.046906598779185e-22 5.938778174731905e-36 -2.257629171129601e-21 0.004200547636533912 2.839650632346253e-19 7.401827342515899e-19 -8.657811708236342e-09
